key,accent,file,text_raw,text_normalised,wrong_language_output,dominant_script,non_latin_share,wer,substitutions,deletions,insertions,hits,ref_words,hyp_words
arabic/arabic29.mp3,arabic,audio/arabic/arabic29.mp3,اسأل سيلا أن تحضر هذه الأشياء معها من مكتبها. ستة ملعقات بيضة جديدة ، خمسة ملعقات بيضة أو ملعقة بيضة وربما مصنعات لأخيها. نحتاج أيضًا إلى مصنعات بلاستيكية صغيرة ومصنع بيضة كبيرة للطفلين. يمكنها تحضير هذه الأشياء إلى ثلاثة ملعقات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصد,اسأل سيلا أن تحضر هذه الأشياء معها من مكتبها ستة ملعقات بيضة جديدة خمسة ملعقات بيضة أو ملعقة بيضة وربما مصنعات لأخيها نحتاج أيض ا إلى مصنعات بلاستيكية صغيرة ومصنع بيضة كبيرة للطفلين يمكنها تحضير هذه الأشياء إلى ثلاثة ملعقات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبيرة و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصدرات كبية و مصد,True,arabic,1.0,2.710144927536232,69,0,118,0,69,187
english_uk/english226.mp3,english_uk,audio/english_uk/english226.mp3,"Please call Stella. Ask her to bring these things from her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station. All right. That's easy enough. Thank you.",please call stella ask her to bring these things from her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station all right that's easy enough thank you,False,latin,0.0,0.11594202898550725,1,0,7,68,69,76
english_us/english237.mp3,english_us,audio/english_us/english237.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi18.mp3,hindi,audio/hindi/hindi18.mp3,"Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store spoons of fresh snow peas thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.043478260869565216,0,3,0,66,69,66
pakistani/urdu1.mp3,pakistani,audio/pakistani/urdu1.mp3,"Please call Steela. Ask her about to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack of her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call steela ask her about to bring these things with her from the store spoons of fresh snow peas thick slabs of blue cheese and maybe a snack of her brother bob we also need a small plastic snack and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.08695652173913043,3,2,1,64,69,68
arabic/arabic30.mp3,arabic,audio/arabic/arabic30.mp3,"Please call Stella. Ask her to bring these things with her for the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her for the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,2,0,0,67,69,69
english_uk/english227.mp3,english_uk,audio/english_uk/english227.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station. Beautiful. Thank you very much.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station beautiful thank you very much,False,latin,0.0,0.07246376811594203,0,0,5,69,69,74
english_us/english249.mp3,english_us,audio/english_us/english249.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi2.mp3,hindi,audio/hindi/hindi2.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we'll go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,1,0,67,69,68
pakistani/urdu10.mp3,pakistani,audio/pakistani/urdu10.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack of her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack of her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
arabic/arabic37.mp3,arabic,audio/arabic/arabic37.mp3,"Please call Stella, ask her to bring these things from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a bag toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things from the store spoons of fresh snow peas thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a bag toy frog for the kids she can scoop these things into red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.08695652173913043,1,5,0,63,69,64
english_uk/english250.mp3,english_uk,audio/english_uk/english250.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english289.mp3,english_us,audio/english_us/english289.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi3.mp3,hindi,audio/hindi/hindi3.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu11.mp3,pakistani,audio/pakistani/urdu11.mp3,"Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic38.mp3,arabic,audio/arabic/arabic38.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english267.mp3,english_uk,audio/english_uk/english267.mp3,"Cofiwch ar Stella. Cofiwch iddi ddod â'r pethau hyn gyda'r storfa. 6 sbwm o snopi bres, 5-6 sbwm o bwys, ac efallai bwyd i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio",cofiwch ar stella cofiwch iddi ddod â'r pethau hyn gyda'r storfa sbwm o snopi bres sbwm o bwys ac efallai bwyd i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio i ffrindio,False,latin,0.0,2.4927536231884058,68,0,104,1,69,173
english_us/english303.mp3,english_us,audio/english_us/english303.mp3,"Please call Stella and ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella and ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,0,0,1,69,69,70
hindi/hindi4.mp3,hindi,audio/hindi/hindi4.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu12.mp3,pakistani,audio/pakistani/urdu12.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic41.mp3,arabic,audio/arabic/arabic41.mp3,"Please call Cilla. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy fork for the kids. She can scoop these things into three red bags and we will go to meet her Wednesday at the train station.",please call cilla ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big toy fork for the kids she can scoop these things into three red bags and we will go to meet her wednesday at the train station,False,latin,0.0,0.057971014492753624,3,0,1,66,69,70
english_uk/english319.mp3,english_uk,audio/english_uk/english319.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things in the three red bags and we will go and meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things in the three red bags and we will go and meet her wednesday at the train station,False,latin,0.0,0.043478260869565216,1,0,2,68,69,71
english_us/english329.mp3,english_us,audio/english_us/english329.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi5.mp3,hindi,audio/hindi/hindi5.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu13.mp3,pakistani,audio/pakistani/urdu13.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags. And we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic48.mp3,arabic,audio/arabic/arabic48.mp3,اسأل ستيلا أن تأخذ هذه الأشياء معها من المدرسة. ستة ملعقات سمكة فرنسية، خمسة ملعقات بلوشيز، وربما طعام لبرازل بوب. نحتاج أيضًا إلى سمكة بلاستيكية صغيرة وفراغ كبير للطفلين يستطيع أن تسكب هذه الأشياء إلى ثلاثة مجالات رئيسية وسنلتقي هنا في أمس في محطة التنظيف,اسأل ستيلا أن تأخذ هذه الأشياء معها من المدرسة ستة ملعقات سمكة فرنسية خمسة ملعقات بلوشيز وربما طعام لبرازل بوب نحتاج أيض ا إلى سمكة بلاستيكية صغيرة وفراغ كبير للطفلين يستطيع أن تسكب هذه الأشياء إلى ثلاثة مجالات رئيسية وسنلتقي هنا في أمس في محطة التنظيف,True,arabic,1.0,1.0,46,23,0,0,69,46
english_uk/english334.mp3,english_uk,audio/english_uk/english334.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english373.mp3,english_us,audio/english_us/english373.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi6.mp3,hindi,audio/hindi/hindi6.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu14.mp3,pakistani,audio/pakistani/urdu14.mp3,"Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store spoons of fresh snow peas thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big toy frog for the kids she can scoop these things into red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.057971014492753624,1,3,0,65,69,66
arabic/arabic5.mp3,arabic,audio/arabic/arabic5.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at this train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at this train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
english_uk/english363.mp3,english_uk,audio/english_uk/english363.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother, Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we'll go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,1,0,67,69,68
english_us/english381.mp3,english_us,audio/english_us/english381.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.21739130434782608,0,15,0,54,69,54
hindi/hindi7.mp3,hindi,audio/hindi/hindi7.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu15.mp3,pakistani,audio/pakistani/urdu15.mp3,"Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store spoons of fresh snow peas thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.043478260869565216,0,3,0,66,69,66
arabic/arabic54.mp3,arabic,audio/arabic/arabic54.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english365.mp3,english_uk,audio/english_uk/english365.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english384.mp3,english_us,audio/english_us/english384.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi8.mp3,hindi,audio/hindi/hindi8.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu16.mp3,pakistani,audio/pakistani/urdu16.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slaps of blue cheese, and maybe a snack for her brother, Bob. We also need a small plastic snake and a big toy frog for kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,1,0,67,69,68
arabic/arabic55.mp3,arabic,audio/arabic/arabic55.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english366.mp3,english_uk,audio/english_uk/english366.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
